,BP_mmHg_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,AirTC_Avg,RH,SlrW_Avg,SlrMJ_Tot,UV_Avg,min_BP_mmHg_Avg,min_WS_ms_S_WVT,min_WindDir_D1_WVT,min_WindDir_SD1_WVT,min_Rain_mm_Tot,min_AirTC_Avg,min_RH,min_SlrW_Avg,min_SlrMJ_Tot,min_UV_Avg,max_BP_mmHg_Avg,max_WS_ms_S_WVT,max_WindDir_D1_WVT,max_WindDir_SD1_WVT,max_Rain_mm_Tot,max_AirTC_Avg,max_RH,max_SlrW_Avg,max_SlrMJ_Tot,max_UV_Avg
2017-12-25,761.0354166666665,1.0214027777777774,131.20816666666667,23.783680555555556,0.0,-8.26278472222222,91.85972222222219,11.94465277777778,0.035834008111111135,2.697680555555554,760.3,0.182,2.819,8.4,0.0,-9.95,87.9,0.0,0.0,0.0,762.7,2.285,353.4,61.16,0.0,-6.507000000000001,94.6,73.49,0.2204745,15.0
2017-12-26,764.1798611111108,1.0727638888888886,216.97838888888887,25.96694444444447,0.0,-7.235958333333333,93.58263888888882,14.474319444444436,0.04342313786111111,3.056083333333328,761.7,0.059000000000000004,4.621,9.16,0.0,-8.67,91.4,0.0,0.0,0.0,765.4,3.013,356.5,50.18,0.0,-5.3660000000000005,95.3,83.4,0.2501909,16.26
2017-12-27,764.04375,0.6312291666666667,183.71749305555548,25.409527777777782,0.0,-7.1054305555555555,89.79444444444448,24.379131944444435,0.07313795068749997,4.722416666666662,763.3,0.11699999999999999,5.5489999999999995,6.167000000000001,0.0,-9.56,80.2,0.0,0.0,0.0,765.0,2.148,359.9,82.8,0.0,-3.762,93.7,119.3,0.3580345,22.14
2017-12-28,764.7666666666671,1.2079930555555558,179.51972222222219,26.934652777777785,0.0,-5.070972222222224,94.4048611111111,14.357104166666666,0.043070163041666686,3.274805555555554,762.1,0.314,8.52,9.73,0.0,-6.778,90.1,0.0,0.0,0.0,766.5,2.7689999999999997,335.9,93.6,0.0,-3.865,96.5,79.52,0.23854829999999996,18.07
2017-12-29,761.5104166666669,1.4718888888888886,147.83875000000003,25.760395833333323,0.008819444444444444,-0.83275,75.18583333333329,25.88586111111111,0.07765591347916667,6.853715277777775,759.9,0.1,8.67,7.977,0.0,-5.564,42.44,0.0,0.0,0.0,762.7,5.191,358.1,71.52,0.508,5.249,95.4,173.6,0.5208207,46.64
2017-12-30,759.4479166666665,2.757215277777777,170.970875,22.57673611111112,0.0,1.6753124999999995,57.49569444444447,60.37068055555561,0.18110292502777778,12.218416666666663,756.7,0.067,1.023,10.17,0.0,-2.845,31.72,0.0,0.0,-0.002,763.6,7.49,359.9,75.88,0.0,5.712000000000001,76.34,518.3,1.5548110000000002,80.3
2017-12-31,765.840277777778,1.1565069444444447,86.84539583333333,20.148222222222223,0.0,-7.827847222222224,73.59437500000001,88.21474305555552,0.26464483288888885,14.796069444444486,763.7,0.055999999999999994,3.167,4.684,0.0,-15.73,49.6,0.0,0.0,0.0,767.2,2.9739999999999998,358.8,43.59,0.0,-1.175,86.6,379.9,1.139609,68.58
2018-01-01,766.9201388888886,0.9618541666666667,93.49261111111113,24.239597222222226,0.0,-8.462763888888887,71.11812500000002,89.48290972222222,0.2684508474166666,14.865027777777815,766.2,0.172,0.009000000000000001,5.412000000000001,0.0,-15.35,43.51,0.0,0.0,0.0,769.2,2.387,358.3,88.9,0.0,-0.833,88.9,384.6,1.153816,69.22
2018-01-02,770.6958333333337,1.2128888888888896,73.60080555555558,19.258784722222227,0.0,-11.724631944444452,71.86597222222223,89.25859027777778,0.2677775905833335,14.979097222222228,769.3,0.254,3.1919999999999997,7.605,0.0,-18.69,44.8,0.0,0.0,0.0,772.0,2.3930000000000002,357.2,57.12,0.0,-1.1420000000000001,86.3,383.3,1.1499110000000001,69.87
2018-01-03,767.4694444444448,0.8302430555555557,85.94458333333333,19.14400694444444,0.0,-8.65653472222222,67.75937499999999,69.09028472222224,0.207264852875,14.551180555555574,765.4,0.004,4.046,0.002,0.0,-16.01,38.48,0.0,0.0,0.0,770.9,2.194,352.9,53.36,0.0,-0.7120000000000001,82.7,499.3,1.49791,83.7
2018-01-04,765.5041666666663,0.6972222222222223,71.40844444444438,17.56877083333334,0.0,-6.225270833333337,68.86548611111112,79.64670833333332,0.2389482467361112,15.070145833333335,764.6,0.0,0.0,0.0,0.0,-13.24,40.85,0.0,0.0,0.0,766.6,1.661,353.6,45.1,0.0,3.37,86.2,450.7,1.352164,69.66
2018-01-05,765.6111111111112,0.9145624999999998,82.50846527777773,21.54881249999999,0.0,-2.0003541666666678,65.751875,84.7018888888889,0.2541043996736112,15.607888888888896,764.9,0.0,0.0,0.0,0.0,-6.977,36.18,0.0,0.0,0.0,766.7,2.029,359.6,82.4,0.0,6.09,84.1,518.4,1.555131,81.3
2018-01-06,763.0472222222224,1.1157847222222221,150.81194444444444,23.37969444444445,0.0,-2.546000000000002,86.21027777777778,25.38943055555555,0.07616912476388892,7.385965277777793,761.4,0.044000000000000004,11.37,2.639,0.0,-7.0760000000000005,65.63,0.0,0.0,0.0,765.7,3.47,336.2,73.74,0.0,0.375,96.9,143.6,0.4308785,47.65
2018-01-07,764.9750000000005,1.9342361111111097,171.42589583333339,22.25618055555556,0.007055555555555555,-1.0265972222222224,94.50138888888885,27.08611111111112,0.08125574325694444,7.656722222222222,763.9,0.14,3.3160000000000003,9.95,0.0,-1.8559999999999999,87.1,0.0,0.0,0.002,766.3,3.923,347.0,78.14,0.254,0.28600000000000003,98.3,149.7,0.4490304,42.14
2018-01-08,761.8020833333334,1.3314652777777773,70.82433333333337,20.925138888888895,0.012347222222222223,-2.193180555555557,79.55048611111114,60.88140972222223,0.18264051479861113,16.199416666666664,758.9,0.09300000000000001,1.311,10.58,0.0,-7.515,57.44,0.0,0.0,0.001,765.3,2.576,346.4,51.89,0.254,3.307,90.2,330.2,0.9905943000000001,80.1
2018-01-09,755.7847222222222,1.3757083333333333,118.85679861111112,19.9762638888889,0.08643055555555545,1.5983194444444444,90.27645833333334,24.945451388888884,0.07483536819444442,7.659340277777774,751.8,0.040999999999999995,1.6969999999999998,3.352,0.0,-2.503,71.23,0.0,0.0,0.013000000000000001,759.9,4.372,357.2,63.95,0.508,4.167,97.3,144.9,0.43466540000000004,45.63
2018-01-10,754.2937499999999,3.4928888888888876,184.6168055555554,20.450416666666673,0.04409722222222222,1.144395833333334,85.94465277777779,45.30788888888889,0.13592653358333331,12.697187500000005,749.8,0.251,14.16,10.78,0.0,-2.932,57.94,0.0,0.0,0.017,761.2,7.013,332.8,75.41,1.016,3.535,98.3,357.9,1.073576,82.7
2018-01-11,761.6520833333332,3.5037569444444454,196.05486111111117,19.347916666666677,0.026458333333333334,-1.7626666666666664,82.90569444444442,24.015090277777773,0.0720387614236111,6.903180555555555,758.7,1.046,165.2,11.96,0.0,-4.274,67.17,0.0,0.0,-0.006999999999999999,764.0,7.295,263.6,39.3,1.016,1.8630000000000002,97.3,149.3,0.4477859,39.62
2018-01-12,764.7027777777781,3.6206041666666664,206.8256944444445,16.93152777777778,0.0017638888888888888,1.8889930555555554,87.2107638888889,59.78036805555556,0.1793422033125,14.817236111111121,758.8,1.5019999999999998,175.2,10.35,0.0,0.449,78.52,0.0,0.0,0.004,768.6,6.896,295.1,42.0,0.254,3.658,93.9,361.3,1.08394,78.24
2018-01-13,769.6666666666671,2.1908333333333334,186.87195833333328,22.25729166666666,0.0,0.1787361111111112,87.27361111111104,59.43867361111112,0.17831847145833335,12.882569444444444,768.2,0.314,5.022,9.27,0.0,-4.112,72.08,0.0,0.0,0.006999999999999999,771.7,5.0969999999999995,346.8,70.77,0.0,3.842,95.4,354.0,1.061986,73.13
2018-01-14,770.2562499999997,0.6871805555555554,108.07657638888884,22.873680555555566,0.0,-2.160798611111111,85.06138888888887,94.07888888888886,0.2822389037013888,15.905847222222219,768.2,0.016,1.776,0.8590000000000001,0.0,-6.401,57.69,0.0,0.0,-0.004,771.8,1.71,355.5,64.73,0.0,5.2379999999999995,96.8,401.4,1.20413,73.95
2018-01-15,768.234027777778,1.4459652777777772,67.85027777777776,19.729861111111116,0.0,-3.244645833333334,78.97590277777776,100.27231250000001,0.30082051279166655,16.471083333333308,767.4,0.243,9.08,8.97,0.0,-8.42,49.25,0.0,0.0,-0.003,769.2,2.92,355.4,61.78,0.0,4.646,93.1,420.9,1.262659,74.84
2018-01-16,767.7999999999998,1.4276666666666662,56.44222222222222,19.638743055555558,0.0,-5.55234722222222,75.82548611111105,99.55546527777781,0.29866601904166656,17.122076388888892,766.5,0.14,9.0,7.039,0.0,-11.62,48.72,0.0,0.0,-0.001,769.1,3.446,349.8,71.51,0.0,2.5610000000000004,91.2,418.4,1.255336,79.21
2018-01-17,768.2638888888891,1.0315555555555556,87.63279861111106,23.048006944444438,0.0,-2.0221597222222227,75.58645833333334,89.02072916666663,0.2670646780625,16.714923611111118,766.6,0.026000000000000002,3.9019999999999997,4.414,0.0,-6.345,55.51,0.0,0.0,0.0,769.6,2.302,355.1,75.36,0.0,3.158,91.1,440.9,1.3227149999999999,81.5
2018-01-18,761.6006944444445,1.3838819444444448,91.36878472222222,23.946388888888887,0.0,1.7052499999999997,73.8686111111111,75.16301388888891,0.22548954881944447,16.11378472222223,755.2,0.239,0.601,10.9,0.0,-3.9819999999999998,54.2,0.0,0.0,0.0,767.4,5.452000000000001,356.5,68.61,0.0,7.523,90.4,385.2,1.1555600000000001,78.39
2018-01-19,755.6701388888891,4.601652777777776,202.16736111111106,17.95659722222223,0.0017638888888888888,1.9124930555555544,82.82819444444445,24.07055555555555,0.07220843754166664,6.04388194444444,754.0,0.778,165.3,10.57,0.0,-1.744,56.97,0.0,0.0,-0.005,757.8,6.815,298.2,56.08,0.254,7.0089999999999995,94.8,146.9,0.4406630999999999,37.86
2018-01-20,758.8395833333334,1.763159722222222,152.27174999999994,23.064652777777788,0.0017638888888888888,-3.0232430555555556,73.42395833333333,91.06146527777776,0.2731761669583333,17.083131944444446,757.7,0.439,2.59,10.23,0.0,-9.51,48.44,0.0,0.0,0.0,760.7,4.696000000000001,358.6,45.26,0.254,1.193,92.3,507.2,1.521617,90.7
2018-01-21,763.1423611111109,1.4518472222222227,130.08718055555556,25.03013888888887,0.0,-6.392784722222222,73.02590277777779,107.09267361111114,0.3212831871388888,17.84572916666667,760.2,0.28600000000000003,0.226,9.73,0.0,-12.72,50.49,0.0,0.0,0.0,765.3,3.0839999999999996,356.6,51.76,0.0,0.74,88.6,437.6,1.312768,80.7
2018-01-22,765.1062499999999,2.5310625000000004,160.19522222222224,25.215277777777786,0.0,-3.785305555555557,80.59513888888885,44.4587361111111,0.13337734980555546,11.26361111111111,764.4,0.303,6.612,9.9,0.0,-5.912000000000001,65.75,0.0,0.0,-0.002,766.1,4.867,343.5,70.05,0.0,-2.239,93.7,272.8,0.8182818000000001,61.22
2018-01-23,766.7660377358491,1.399339622641509,175.18962264150946,26.211698113207543,0.033547169811320755,-3.8056037735849055,88.9079245283019,48.24265094339623,0.1374061496792453,9.790415094339624,765.8,0.19899999999999998,11.17,9.12,0.0,-5.322,67.72,0.0,0.0,-0.002,767.7,3.1289999999999996,356.1,80.2,1.016,0.78,96.4,395.3,1.113626,84.6
2018-01-24,761.9831325301207,1.4507831325301206,55.5689156626506,21.347831325301215,0.003060240963855422,-2.012602409638554,67.39951807228917,154.10003614457833,0.45847412472289145,31.729674698795172,759.4,0.337,12.22,10.94,0.0,-7.29,55.49,0.0,0.0,0.0,765.0,2.7889999999999997,97.6,41.23,0.254,1.8840000000000001,80.3,455.1,1.365199,87.9
2018-01-25,756.0020408163265,2.350959183673469,131.10558163265307,21.315734693877545,0.0,-2.533285714285715,73.76428571428568,67.82363265306121,0.2003881221020408,17.344653061224495,754.1,0.040999999999999995,6.127000000000001,3.8539999999999996,0.0,-6.297000000000001,53.46,0.0,0.0,0.0,759.4,6.754,356.2,53.51,0.0,2.25,87.3,289.6,0.8687594999999999,68.2
2018-01-26,763.9722891566262,4.090602409638555,211.12771084337348,19.264819277108433,0.0,-1.7951084337349401,71.87048192771084,150.20571084337345,0.4494720026746988,30.75467469879518,762.7,2.099,185.4,11.13,0.0,-4.961,60.74,0.0,0.0,0.0,765.5,6.237,243.7,37.0,0.0,0.32799999999999996,82.5,552.3,1.6567900000000002,91.5
2018-01-27,765.5875,1.840125,222.5125,18.806250000000002,0.0,-4.301,80.6825,0.0,0.0,0.000125,765.5,1.462,204.9,11.55,0.0,-4.425,79.55,0.0,0.0,0.0,765.7,2.2319999999999998,249.4,27.91,0.0,-4.387,81.7,0.0,0.0,0.001
2018-01-29,768.8444444444443,1.4520740740740739,64.02777777777777,21.678148148148153,0.0,3.4709259259259264,77.51148148148147,139.82666666666668,0.39924830000000006,35.55003703703704,767.8,1.0959999999999999,32.9,15.33,0.0,2.698,73.31,13.09,0.03928093,4.082,769.7,2.1430000000000002,78.71,27.32,0.0,4.086,83.2,195.2,0.8674306999999999,51.27
2018-01-30,758.1999999999998,4.354204081632654,155.33040816326533,19.22938775510203,0.0,4.473489795918367,53.164693877551,65.07844897959184,0.19496300855102044,10.366040816326523,756.5,0.7509999999999999,16.21,12.91,0.0,-0.084,42.07,0.0,0.0,0.0,759.7,8.13,354.6,31.25,0.0,8.59,66.4,194.1,1.0137180000000001,27.16
2018-01-31,762.0729166666665,2.7057916666666664,187.28770833333337,15.880208333333334,0.0,-0.12718749999999995,63.25541666666667,143.57002083333336,0.418641854625,34.41704166666666,759.6,1.161,57.18,9.88,0.0,-0.785,57.18,0.0,0.0,0.001,762.9,4.496,216.1,23.15,0.0,0.501,69.18,469.6,1.408857,93.3
2018-02-01,765.8708333333337,1.76575,178.37958333333333,29.36145833333333,0.0,0.2268541666666667,65.27520833333334,189.91722916666674,0.5593684071249999,44.11045833333335,765.4,0.436,8.1,12.4,0.0,-3.1239999999999997,58.44,0.56,0.001681408,0.385,766.4,2.7880000000000003,310.0,55.26,0.0,1.6219999999999999,78.05,470.0,1.4098870000000001,89.1
2018-02-02,763.839393939394,1.320060606060606,174.73030303030302,31.682424242424243,0.0,3.9310606060606057,71.79242424242423,171.7495454545455,0.49848879112121214,34.37136363636363,762.4,0.40700000000000003,31.68,13.74,0.0,2.16,56.42,0.0,0.0,0.0,765.2,2.492,339.2,60.94,0.0,7.011,82.2,465.5,1.39654,84.9
2018-02-03,761.0023255813951,4.116883720930234,198.5116279069768,17.156744186046513,0.0,7.082488372093025,72.02186046511628,158.17206976744185,0.44895137906976734,30.93316279069767,760.6,2.96,176.1,12.35,0.0,4.728,61.79,0.0,0.0,0.001,761.6,5.619,215.1,25.35,0.0,9.57,80.1,447.2,1.396643,86.2
2018-02-05,758.7644067796614,2.1436610169491512,199.69322033898308,23.802542372881348,0.0,5.337898305084745,56.527796610169496,117.18142372881358,0.34397081840677973,22.39754237288136,758.3,0.537,149.8,11.87,0.0,1.814,36.31,0.0,0.0,0.0,759.4,3.306,257.9,38.9,0.0,8.57,79.42,504.0,1.51193,92.2
2018-02-06,762.3541666666664,4.420055555555556,200.55277777777772,14.609375,0.0,1.5932569444444444,72.6604861111111,92.8857361111111,0.2786619885555556,18.887951388888894,759.4,2.9010000000000002,183.0,10.38,0.0,-0.9079999999999999,55.98,0.0,0.0,0.0,766.1,6.321000000000001,222.6,26.59,0.0,5.64,84.1,690.5,2.071588,113.6
2018-02-07,767.4680555555556,3.9780833333333314,195.0095763888889,20.380416666666665,0.0,2.383534722222221,71.88506944444445,66.49606944444446,0.1994867296458333,15.0881388888889,765.7,0.308,6.17,10.67,0.0,-0.18,56.95,0.0,0.0,0.0,768.5,6.202000000000001,338.5,45.36,0.0,6.706,79.24,504.5,1.513471,100.0
2018-02-08,764.0229166666671,3.9860625000000005,208.75138888888898,19.13444444444445,0.0,6.114152777777779,62.556041666666665,38.983180555555556,0.11695111261805552,9.416652777777774,760.1,0.515,109.6,11.47,0.0,3.5469999999999997,52.7,0.0,0.0,0.0,767.8,6.727,282.5,45.49,0.0,9.62,75.12,231.1,0.6931987,57.19
2018-02-09,758.9201388888887,3.1268541666666683,132.6203055555555,22.1251388888889,0.0,3.2949999999999995,58.936666666666646,122.231875,0.3666967700555555,22.55208333333333,758.0,0.449,0.001,10.63,0.0,-0.846,35.96,0.0,0.0,0.0,760.1,5.484,358.8,50.32,0.0,6.504,76.14,531.8,1.5955110000000001,104.2
2018-02-10,759.9916666666667,2.1649861111111095,114.71274305555556,26.572291666666665,0.0,-1.9539861111111112,53.52847222222222,132.29612499999996,0.3968884702638889,23.5229166666667,758.2,0.799,1.037,14.01,0.0,-6.561,27.63,0.0,0.0,0.0,761.8,4.303999999999999,359.6,50.54,0.0,2.397,76.8,573.7,1.7210150000000002,109.7
2018-02-11,758.7145833333334,3.13686111111111,154.52249305555554,19.81222222222222,0.0,-2.508680555555557,58.80187500000001,73.08247222222221,0.2192508313125,16.030250000000002,754.6,0.6629999999999999,0.9890000000000001,11.32,0.0,-5.718,36.01,0.0,0.0,0.0,762.0,6.8229999999999995,355.5,58.48,0.0,1.919,74.72,369.6,1.108714,77.63
2018-02-12,757.3583333333337,3.1268263888888885,54.337791666666654,19.338888888888892,0.0,-4.153138888888888,66.76152777777776,93.19384027777775,0.2795729928472222,19.781229166666666,754.3,0.581,4.843999999999999,10.99,0.0,-7.749,55.41,0.0,0.0,0.0,762.5,6.151,358.0,29.16,0.0,-0.15,81.6,424.2,1.27249,87.6
2018-02-13,765.5743055555554,1.0838750000000004,128.28920138888884,24.370763888888877,0.0,-5.965604166666668,79.49222222222221,79.7649236111111,0.239289151236111,17.175305555555564,762.4,0.233,2.314,8.34,0.0,-11.92,63.06,0.0,0.0,0.0,767.1,1.882,360.0,55.89,0.0,0.85,90.2,530.0,1.58988,103.5
2018-02-14,759.9756944444448,3.744673611111109,189.82604166666664,19.87774305555556,0.0,-0.0775694444444437,68.01041666666669,97.01648611111112,0.29105073213194443,19.378104166666663,756.5,0.003,15.2,0.121,0.0,-5.117,38.82,0.0,0.0,0.0,764.9,7.518,319.1,49.37,0.0,5.197,88.7,561.9,1.685687,114.0
2018-02-15,762.6027777777776,3.1962222222222216,189.4319444444444,20.658194444444444,0.0035277777777777777,-2.317104166666666,79.92916666666667,104.7245486111111,0.3141736542083334,23.818430555555565,757.5,0.77,132.1,11.27,0.0,-4.559,61.84,0.0,0.0,0.0,767.3,6.021,243.4,39.75,0.254,0.6779999999999999,94.2,788.7,2.366055,151.9
2018-02-16,763.9354166666665,4.584222222222224,195.09236111111107,18.083125000000003,0.0,-3.9815347222222237,70.92798611111111,41.66039583333334,0.12497925272222221,10.533868055555555,760.1,2.798,160.5,11.52,0.0,-5.779,53.68,0.0,0.0,0.0,767.3,7.065,218.1,29.64,0.0,-1.767,90.2,193.4,0.5801364999999999,48.1
2018-02-17,761.4200000000001,3.8931000000000013,189.22,17.978,0.0,-4.295,77.708,0.0,0.0,0.0,761.2,3.4139999999999997,177.9,11.96,0.0,-4.387,76.87,0.0,0.0,0.0,761.6,4.707,197.8,25.1,0.0,-4.181,78.16,0.0,0.0,0.0
2018-02-18,748.4631578947368,5.684842105263157,196.16052631578947,15.917105263157895,0.0,-0.5651578947368422,68.55131578947366,83.18465789473683,0.21024353407894736,12.95042105263158,747.7,3.5069999999999997,181.6,11.63,0.0,-2.845,57.6,0.0,0.0,0.0,749.4,8.27,204.7,23.39,0.0,2.05,75.97,334.9,1.004742,0.0
2018-02-19,752.492857142857,2.899714285714287,142.9069142857143,31.502428571428577,0.0,-9.569842857142858,46.80542857142858,184.3797428571429,0.5437592876142857,37.36568571428571,751.0,1.966,0.156,13.5,0.0,-14.79,34.8,0.0,0.0,0.0,754.9,4.121,359.8,45.13,0.0,-5.965,59.56,506.6,1.519662,108.0
2018-02-20,759.4791666666667,2.8189444444444445,131.39034722222223,20.741111111111124,0.0,-12.899791666666667,65.50243055555553,64.22820138888888,0.1926937097013889,16.061180555555566,754.9,0.44,9.08,11.75,0.0,-15.74,53.4,0.0,0.0,0.0,762.6,6.3420000000000005,325.1,37.97,0.0,-10.37,84.1,362.6,1.087831,87.6
2018-02-21,761.9465277777782,2.6515972222222226,177.6079166666666,23.928916666666645,0.0,-7.852805555555553,55.57027777777778,137.32081250000005,0.4119587674166665,26.667451388888892,760.7,0.21,10.71,6.434,0.0,-13.11,35.03,0.0,0.0,0.0,763.0,4.533,354.7,72.61,0.0,-2.4659999999999997,82.3,662.1,1.9862419999999998,126.1
2018-02-22,759.0916666666669,1.9729444444444444,175.43381250000004,28.313402777777775,0.0,-5.1221944444444425,52.0504861111111,116.8474861111111,0.35054011975,24.579097222222224,757.7,0.486,3.259,12.7,0.0,-9.75,33.09,0.0,0.0,0.0,760.7,3.772,316.0,75.34,0.0,-0.115,76.33,530.8,1.592301,110.0
2018-02-23,760.7465277777778,3.0913819444444446,208.06805555555556,20.58006944444445,0.0,-6.924597222222219,75.71868055555557,118.61762500000003,0.3558525116180554,26.3897986111111,759.3,0.7170000000000001,173.2,10.82,0.0,-9.67,53.13,0.0,0.0,0.0,761.8,6.871,265.6,48.57,0.0,-3.781,87.8,643.1,1.929285,133.3
2018-02-24,758.5298611111108,4.693597222222219,204.84305555555545,16.17229166666668,0.0,-7.450881944444443,78.13124999999995,83.55223611111109,0.2506606205902777,20.72678472222222,756.3,2.798,183.3,10.32,0.0,-10.38,67.48,0.0,0.0,0.0,761.0,7.187,227.9,30.66,0.0,-4.251,89.0,460.0,1.379876,108.9
2018-02-25,759.3606382978722,5.362829787234045,208.51702127659573,16.69691489361702,0.0,-6.501691489361702,82.08510638297872,78.92544680851064,0.2276576102021276,19.567234042553192,757.5,2.9810000000000003,194.0,12.17,0.0,-8.92,63.64,0.0,0.0,0.0,761.0,8.36,219.6,26.64,0.0,-3.9539999999999997,90.5,466.0,1.397852,110.2
2018-02-27,759.7013333333335,2.4364533333333336,210.14266666666668,24.39453333333334,0.0,-4.80728,73.11706666666666,183.36274666666662,0.5384334214533336,44.381600000000006,759.0,1.568,172.5,13.93,0.0,-6.693,58.36,0.0,0.0,0.0,760.5,3.488,248.0,41.2,0.0,-2.191,84.6,703.3,2.10977,158.7
2018-02-28,760.9250000000004,1.9519333333333333,193.3091666666666,24.6136,0.002116666666666667,-4.820125000000002,64.66300000000001,190.26581666666664,0.5615385031333331,40.6003416666667,754.5,0.3,63.2,4.882,0.0,-7.454,47.64,0.0,0.0,0.0,761.7,3.883,320.0,68.66,0.254,-1.371,87.7,647.3,1.94177,149.0
2018-03-01,758.9722222222225,2.082423611111111,116.00818750000002,21.511861111111106,0.0,-3.562076388888891,77.30916666666668,66.64808333333335,0.19994663606180554,17.176493055555564,756.4,0.156,1.599,7.9079999999999995,0.0,-10.9,63.66,0.0,0.0,0.0,761.4,4.4110000000000005,352.6,64.52,0.0,2.289,89.7,357.6,1.072917,86.1
2018-03-02,754.3694444444445,4.732777777777777,144.55,22.049444444444447,0.0,2.653861111111111,61.73555555555557,0.0,0.0,0.0,752.7,2.938,129.7,15.35,0.0,1.851,55.33,0.0,0.0,0.0,755.4,7.071000000000001,184.2,28.57,0.0,3.719,66.78,0.0,0.0,0.0
2018-03-03,756.5521126760563,0.9040281690140846,145.25618309859158,27.401690140845073,112.66197183098592,-0.5113239436619718,85.40549295774647,166.95390140845075,0.49732515967605617,43.2159577464789,755.6,0.138,6.629,8.39,0.0,-2.015,66.81,0.0,0.0,0.001,757.2,1.975,354.7,56.52,0.0,2.028,95.5,482.9,1.448626,133.0
2018-03-04,758.2337349397592,2.9635301204819284,210.7855421686747,19.52855421686747,0.0,-3.149999999999999,85.31084337349401,62.10361445783133,0.1753564188072289,14.90254216867469,753.9,0.725,179.9,11.11,0.0,-5.28,66.32,0.0,0.0,0.0,762.5,7.151,287.4,41.03,0.0,-2.065,96.7,649.0,1.947027,141.6
2018-03-05,764.590410958904,3.731602739726027,199.50821917808224,17.106164383561644,0.0,-4.659493150684932,73.82438356164387,323.2619178082192,0.9683470347945207,73.8985205479452,762.1,2.565,184.1,11.34,0.0,-8.48,61.81,0.0,0.0,0.001,765.6,5.1610000000000005,248.5,33.48,0.0,-0.217,87.6,831.0,2.494303,180.6
2018-03-26,763.0580000000002,2.67394,177.63199999999998,21.446399999999993,0.0,1.74836,61.23459999999998,96.61841999999999,0.2738534831000001,22.54762,761.8,1.025,122.2,10.05,0.0,-0.152,40.8,0.0,0.0,0.0,764.0,4.394,262.9,49.2,0.0,4.602,78.95,719.2,2.157561,160.3
2018-03-27,763.7840277777779,4.2453125,198.76736111111111,17.16451388888889,0.0,2.7986111111111103,55.07763888888891,203.18127777777775,0.604275507868056,45.64452777777778,761.0,2.327,174.9,10.56,0.0,-2.56,37.04,0.0,0.0,0.0,765.7,5.937,238.1,39.54,0.0,8.37,69.77,773.6,2.320745,182.5
2018-03-28,761.067361111111,3.1129652777777777,199.9346111111111,22.81402777777777,0.0,5.379791666666666,53.49770833333333,210.4772569444445,0.6314242100694446,46.07470833333335,759.9,0.79,2.8680000000000003,10.92,0.0,0.374,20.69,0.0,0.0,0.0,762.3,6.042000000000001,358.7,67.27,0.0,10.27,89.9,873.0,2.618502,200.7
2018-03-29,763.0041666666666,2.0106111111111113,179.19751388888892,31.64562499999999,0.0,4.213909722222224,43.66083333333333,206.4074513888889,0.6192186755763889,43.339791666666656,761.2,0.142,1.825,8.19,0.0,-3.0410000000000004,22.94,0.0,0.0,0.0,764.3,5.245,355.5,87.2,0.0,9.56,74.06,730.4,2.19112,164.5
2018-03-30,761.1993055555552,5.0307291666666645,203.22152777777774,17.948611111111124,0.0,7.5632500000000045,48.93631944444449,133.3280972222222,0.39998612512499987,30.87839583333333,758.6,2.665,171.3,9.97,0.0,2.142,28.02,0.0,0.0,0.0,762.9,7.16,240.8,34.27,0.0,14.4,71.43,585.0,1.754925,125.7
2018-03-31,760.2124999999997,3.6584999999999996,188.42069444444445,21.561388888888892,0.042333333333333334,7.263819444444446,55.2390277777778,143.8476944444445,0.43154414042361117,33.06086805555557,758.7,0.958,13.98,11.42,0.0,4.72,35.48,0.0,0.0,-0.001,761.1,6.105,284.0,88.8,1.524,12.46,82.5,740.2,2.220741,168.4
2018-04-01,756.8979166666669,4.291722222222222,192.57520833333328,22.05847222222222,0.0,6.368263888888892,64.5570138888889,127.82019444444443,0.38346124675000004,30.1621111111111,751.5,0.418,15.82,10.63,0.0,1.168,38.53,0.0,0.0,0.0,759.9,8.56,335.8,83.1,0.0,10.66,92.3,648.9,1.946664,153.1
2018-04-02,752.0534722222224,6.864624999999998,232.5089444444445,21.485208333333336,0.0,3.5955416666666675,50.9118055555556,133.72245138888894,0.4011655452361109,31.48047916666666,748.6,1.25,0.066,12.99,0.0,-4.942,22.28,0.0,0.0,0.0,761.0,11.99,358.7,50.07,0.0,7.718999999999999,77.73,824.0,2.472003,186.3
2018-04-03,762.3722222222225,2.8935416666666662,179.3077638888888,22.84595833333332,0.0,-0.48289583333333447,43.8276388888889,227.43983333333338,0.6823163951180555,49.85456944444442,760.6,0.036000000000000004,6.337999999999999,6.367999999999999,0.0,-9.7,20.42,0.0,0.0,0.0,764.4,5.479,356.6,62.29,0.0,5.954,89.2,804.0,2.410989,191.7
2018-04-04,760.2861111111113,3.8540208333333346,184.5870833333333,21.805548611111103,0.0,6.0914583333333345,44.91798611111111,161.4174652777778,0.4842445534652779,37.623958333333334,759.5,0.154,16.9,6.0889999999999995,0.0,-1.005,30.83,0.0,0.0,0.0,761.3,6.795,352.0,41.05,0.0,11.89,68.71,763.6,2.290814,180.1
